datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
16-01-2026 14:25,25707.1,0.10563,0.10337,0.09999,0.09979157655612948,0.09989,0.09852,0.09679,0.09635,0.09596,0.09605,0.09786,0.10066,0.10379000000000001,0.10637179587042893,0.19591,0.1902492343973343,0.18305,0.17365,0.16691,0.15974,0.15263,0.14607,0.13954,0.13287,0.128,0.12273932025185856,0.11731999999999998,0.11201199753621022
16-01-2026 14:30,25688.2,0.1291,0.12584,0.11783,0.11225,0.1086,0.10543,0.10269,0.10131,0.10008,0.0997,0.10106,0.10332808610968454,0.10627,0.11062000000000001,0.19434352309109162,0.18678,0.18041,0.1717,0.16468,0.15736920006290347,0.15022,0.1435,0.13669,0.13054,0.12518,0.11931,0.11504,0.10955
16-01-2026 14:35,25708.0,0.0988,0.10609693151649818,0.10769,0.10343,0.10132,0.09913,0.09727,0.09614961530401138,0.09596,0.09659186682195009,0.09808467704698814,0.10027423696281941,0.103,0.10364549915631999,0.19666050320342007,0.18888,0.18215,0.17312,0.16617,0.15883,0.15184,0.14478,0.13916,0.13226,0.1263563033417731,0.12094182292061566,0.11597620327054262,0.11142
16-01-2026 14:40,25706.4,0.13025,0.11776,0.11254,0.10775,0.10445,0.10217,0.10016640959919762,0.09848,0.09765,0.09744,0.09866,0.10081,0.10407,0.10625653794647485,0.19508,0.18877,0.18134,0.17234,0.1649019842706057,0.15791,0.15124,0.14424,0.13752442676346038,0.13152,0.12614,0.12079074451111468,0.11546,0.10992
16-01-2026 14:45,25707.8,0.11305,0.11086211140818499,0.1079,0.1037,0.10136660100396547,0.09932,0.09747,0.09656,0.0962,0.096,0.09755,0.10030460806321913,0.10367178816060059,0.10762999999999999,0.19566,0.18720666353717808,0.1791074183670633,0.17146762802980503,0.16439,0.15805,0.15116,0.14419,0.13795,0.13183,0.12668,0.12112,0.11591355847891863,0.11095000000000001
16-01-2026 14:50,25692.95,0.12547,0.11918,0.10981,0.1093,0.10592,0.10255,0.10015,0.09932,0.09851,0.09818,0.09941,0.10159,0.10482,0.10908,0.19487,0.18735903882841023,0.17988,0.17242652213546117,0.1650012074422113,0.15761535926556897,0.15028,0.14363,0.13705,0.13132534514987687,0.12599,0.12031,0.11583,0.11136788427913338
16-01-2026 14:55,25700.95,0.12221817432012626,0.11812601582054878,0.11405,0.10999,0.10651115108616817,0.10338630063932899,0.1006510152182483,0.09834,0.09736,0.09789,0.09887,0.1009,0.10365,0.1081,0.19471,0.18681,0.18024,0.17093,0.16334511826022252,0.15639,0.15009,0.14316,0.13697,0.13133,0.12612,0.12090377133698438,0.11571,0.11053999999999999
16-01-2026 15:00,25706.3,0.11793,0.10192,0.10295,0.10135586892269821,0.09969,0.09792,0.09651,0.09594,0.09545,0.09534,0.09684,0.09922,0.1025,0.10705,0.19519,0.18809,0.17962711366070286,0.17142,0.16433,0.15744,0.15132,0.14473,0.13875,0.13248,0.12735610863791014,0.12240650912337077,0.11743,0.11238
16-01-2026 15:05,25694.05,0.11281,0.1108,0.10746,0.10416,0.1024,0.09971,0.09806,0.09725,0.09693,0.09638,0.09761231963373115,0.10026,0.10341,0.1081,0.19419,0.18704488714154505,0.1797,0.17197022791210004,0.16397089640078755,0.15637,0.15045,0.14318,0.13701996218185192,0.13156,0.12665,0.12167313363323123,0.11665,0.11126
16-01-2026 15:10,25691.6,0.11496,0.11011,0.10436,0.103,0.10074972021163978,0.09867,0.09737,0.09678,0.09653,0.09608,0.09782,0.10012,0.1032,0.10803,0.19358,0.18659726925054917,0.17879,0.16985,0.16215,0.1559,0.14978,0.14276,0.137,0.1315781355967587,0.1262616125031714,0.12112,0.11638,0.11165892220604748
16-01-2026 15:15,25691.75,0.12581,0.11931783601229327,0.11411,0.11006515286781299,0.10641,0.10313,0.10126,0.09949,0.09848257004820461,0.09864109282633406,0.09963,0.101639311651555,0.10484,0.10931000000000002,0.1944226162507588,0.18655,0.17919,0.16989,0.16246124155722746,0.15566,0.1491658779451361,0.14282806807528015,0.13686,0.1312151540521148,0.12571258328338691,0.12036,0.11511799139643582,0.11
16-01-2026 15:20,25695.9,0.12636,0.11841,0.11262,0.10848331005180291,0.10512,0.10249,0.10053,0.09897067530538116,0.09793,0.09807220073787556,0.09946,0.10206,0.1023298718850095,0.10259872345799953,0.19487,0.18654195629671802,0.17853508550477545,0.17096,0.16377549314585801,0.15688,0.15019608869064852,0.14363,0.13721455462226181,0.13107,0.12544219197161266,0.12023,0.11537,0.10972
16-01-2026 15:25,25697.65,0.12031,0.1104,0.1066,0.10453,0.09976,0.09915,0.09722,0.09583,0.09506,0.09531,0.09719,0.10021,0.1019287747754987,0.10364105133217737,0.19461,0.1898,0.18118,0.17114,0.16431,0.1551,0.14895,0.14256,0.13677,0.13126,0.12625,0.11962,0.11517,0.10954
19-01-2026 09:15,25549.65,0.14245,0.13519,0.12974082674410306,0.1251039072012927,0.1214,0.11899,0.11806,0.1181034061007532,0.11852,0.11961,0.12266,0.12681079674891113,0.13143229712891633,0.13657,0.20612,0.19843,0.1915,0.18321,0.17385,0.16623,0.15889,0.15008,0.14249,0.13593483253493277,0.12989,0.12419563996038611,0.1187,0.11346
19-01-2026 09:20,25596.45,0.08441,0.08932,0.09374,0.09633,0.09736,0.09921869555030656,0.1011,0.10234,0.10559,0.10930246402719047,0.11308,0.11716,0.12239120105424184,0.12876,0.21017,0.20166,0.19502,0.18657,0.17775,0.17067,0.16256,0.15405,0.14665468208586838,0.14047,0.13504,0.12996,0.12594,0.12152999999999999
19-01-2026 09:25,25570.45,0.1024,0.10142,0.10257,0.1030344125055856,0.10335750079236984,0.10368015461616605,0.10414,0.10522,0.10833,0.11195888893407548,0.11586532469822615,0.12016,0.12552112789405784,0.13211,0.20873,0.20057,0.19328,0.18469,0.17673,0.16852,0.16075,0.15227207225153244,0.14424,0.13812,0.13237,0.12696,0.1231,0.11855
19-01-2026 09:30,25544.4,0.1437,0.13407,0.12910467605691445,0.12442,0.11993,0.11696,0.1149761699463922,0.11492,0.11679,0.1189,0.12285,0.12687,0.13188000000000002,0.1361430660007428,0.2072757782090714,0.19894,0.1910943045709038,0.18313,0.17507227489433877,0.16690072670728018,0.15866159498620297,0.1504,0.14143,0.13439,0.12771083602417685,0.12151,0.11662,0.11102
19-01-2026 09:35,25579.4,0.09938,0.09619,0.09934,0.09997514426010169,0.10057363889437038,0.10124,0.102,0.10339,0.10655,0.10958,0.11355401298338111,0.11861,0.12437,0.13092999999999996,0.21264,0.20463,0.19773,0.18849,0.18053,0.17254,0.16418,0.15554350121271426,0.14696,0.13985,0.13366038087825946,0.12832,0.12423,0.11922
19-01-2026 09:40,25551.95,0.12474,0.12028,0.11453,0.11254,0.11043,0.10946450937914673,0.10928,0.1094,0.11187,0.11453,0.11809204435766407,0.12276224484726729,0.12803,0.1318030629841099,0.20806,0.20021,0.19271,0.18437250639872652,0.1757381083831926,0.1672,0.1588249539715782,0.15052578443598072,0.1424546493936038,0.13476,0.12888,0.12377550179594388,0.11862,0.11313
19-01-2026 09:45,25560.95,0.11745,0.11174,0.11006,0.10947,0.10771,0.10715,0.10706,0.10726,0.11016,0.11282,0.11645435648698373,0.12107,0.12643,0.13280999999999998,0.20898,0.20053311908417223,0.19227703347054392,0.18423,0.17651,0.16847,0.16008,0.15174,0.14344,0.13618,0.13053,0.12461,0.12019,0.1149
19-01-2026 09:50,25558.35,0.09813,0.10065709071719012,0.10203,0.10231,0.10235,0.10252,0.10324,0.10514724844565337,0.10771,0.11077,0.11496437385926792,0.12005,0.12593,0.13257,0.20877,0.2017182076168122,0.19383,0.18471,0.17721,0.16877,0.16055,0.1521,0.14406,0.1369016454072606,0.13081533780720858,0.12572,0.12158,0.11685000000000001
19-01-2026 09:55,25558.2,0.10221,0.10014,0.10124520966061308,0.10229,0.10223,0.10271548603176567,0.10338,0.10459,0.10823,0.11146,0.11594,0.1209,0.12669609693529124,0.13321,0.20929,0.20139,0.19461,0.18508,0.17753,0.16879,0.16056,0.15232,0.14407,0.13753727947343627,0.1319,0.12601,0.12211,0.11727
19-01-2026 10:00,25520.6,0.11102,0.10743,0.10734,0.10683,0.10585,0.10534192517160886,0.10601,0.10822795835823827,0.11123,0.1146,0.11929,0.12411,0.13013,0.13675,0.20707,0.19896,0.19193,0.18325,0.17535,0.16608,0.15775457442447213,0.14947,0.14123,0.13504,0.12974,0.1241,0.1192312574149451,0.11506
19-01-2026 10:05,25510.95,0.12572651489457198,0.12154,0.11737,0.11438136442081716,0.1124,0.11138,0.11069,0.11147,0.11459,0.11821341070784963,0.12207251585686192,0.12648,0.13215,0.13871,0.2057,0.19803,0.18988,0.18129,0.17407,0.16455,0.15632,0.14801604766562573,0.13978,0.13291,0.12671167536178035,0.12118,0.11689,0.11164999999999999
19-01-2026 10:10,25528.25,0.11377,0.11102,0.10945,0.10865,0.10732,0.1069,0.10676,0.10798,0.11157,0.11463,0.11918,0.12409,0.12999,0.13649,0.20882580997807,0.20022,0.19168,0.18279,0.1744602032785292,0.1662,0.15799087758369101,0.14982,0.14134,0.13535,0.13002,0.12434,0.12024,0.11615636730902819
19-01-2026 10:15,25530.4,0.12141,0.11548,0.11096,0.10914607022444925,0.1083,0.10775476636934751,0.1075,0.1084,0.11225,0.11533,0.11953534619854501,0.12455,0.13037,0.1348721712683732,0.20674,0.19922,0.19156,0.18271,0.17444651363566221,0.1662,0.15764618531510996,0.14908,0.14128,0.13458025320617176,0.12880790563509925,0.12367,0.11966,0.11566600802663501
19-01-2026 10:20,25543.9,0.10527,0.10863,0.10872,0.10740064741383513,0.10618,0.10562,0.10593,0.10742,0.1109,0.1139,0.11814,0.12307309985839261,0.12856,0.13525,0.20859,0.20121790488669827,0.19336,0.1850452688699508,0.1765,0.16769,0.15962,0.15065,0.14289,0.13678,0.13111,0.1262,0.12128,0.11615
19-01-2026 10:25,25526.15,0.09784,0.10189,0.10238082699802298,0.10252,0.10243,0.10311,0.10435,0.10618,0.11058,0.11444540101825758,0.11839,0.12352000000000002,0.12772840125560303,0.13192089169343532,0.20783,0.20095,0.19232,0.18335,0.17583,0.16711,0.15904,0.15084,0.14335,0.13761,0.13253,0.12716,0.12338,0.1189
19-01-2026 10:30,25515.7,0.11207,0.11108,0.10904,0.10873,0.10713,0.107,0.10726,0.10887,0.1126,0.11579,0.12020013179845976,0.12525,0.13067,0.13722,0.2084251842735316,0.19983966825154553,0.19129,0.18263,0.17446,0.16575,0.15768,0.14928,0.14280959073174354,0.13703698496467115,0.13171465259300155,0.12660095336836574,0.12146,0.11627
19-01-2026 10:35,25513.9,0.10926320792916147,0.10845,0.10764,0.10713,0.10687,0.10626,0.10705,0.10863,0.11265,0.11595,0.12018,0.12515296567969397,0.13066,0.137,0.20627179238081733,0.19815,0.19151,0.18248,0.17431,0.16585,0.15774,0.14968,0.14227,0.13622515421738202,0.13106877231330324,0.12639,0.12195615284888094,0.11797
19-01-2026 10:40,25500.4,0.12671,0.12105,0.1175774967435953,0.11492,0.11304,0.1120453510026901,0.11166,0.11259,0.11596,0.1186,0.12238,0.12702,0.13226,0.13833,0.20643090118024984,0.19795531009274722,0.18951510779758676,0.18111,0.17319,0.16441,0.15625,0.14777,0.14052,0.13466721498974787,0.12906,0.12365,0.11946,0.11466
19-01-2026 10:45,25525.55,0.11111,0.10924,0.10772,0.1078,0.10706256789536707,0.10635,0.10664,0.1084,0.11199,0.1149,0.11900694128629767,0.12381,0.12913,0.1355,0.20887,0.20024,0.1917549412423806,0.18344,0.17591,0.16744,0.15888,0.15089,0.14323,0.1376073717832149,0.13255,0.12684,0.12298,0.11822999999999999
19-01-2026 10:50,25515.9,0.1225352871685965,0.11866,0.1148,0.113,0.11051,0.10984,0.10947,0.11058,0.11388,0.11648,0.12059708000323052,0.12544,0.13063,0.13669,0.20749,0.19889,0.19183,0.1828,0.17492,0.16565,0.15761,0.14864,0.14145,0.13566,0.1298,0.12429,0.11994,0.11560736531567639
19-01-2026 10:55,25526.35,0.13233,0.12637,0.12184112487113938,0.11786427555941575,0.1144,0.1118,0.11078,0.11158381453825592,0.11350375913994391,0.11657,0.12053,0.12501,0.12999,0.13624,0.20857,0.19956,0.19221,0.1834833800977879,0.1746483268952589,0.16603,0.15766,0.1491977676060824,0.14085,0.13438,0.12854,0.12257,0.11808,0.11313
19-01-2026 11:00,25550.1,0.12151,0.11932,0.11655003265548512,0.11367,0.11115563130335876,0.10919217200163708,0.10837358326131899,0.10928,0.11236,0.11481,0.1185,0.1230399332046853,0.12812,0.13209979078279116,0.21143,0.2029918283749758,0.1943,0.18508,0.17745,0.16863,0.15997220416722252,0.15139,0.14332,0.13704,0.13131,0.12541,0.12046,0.1154
19-01-2026 11:05,25561.85,0.10899,0.10138,0.10069,0.10252,0.10207423537707933,0.10169,0.10215,0.10318,0.10665,0.11039240902369318,0.11449,0.11959,0.12517,0.13184,0.2114137800911047,0.20326988813392424,0.19516,0.18634,0.1785285806483403,0.17074,0.16283,0.15491450900659479,0.14716,0.14106,0.13515,0.12992,0.1251816868443549,0.12077000000000002
19-01-2026 11:10,25540.3,0.11046,0.11083,0.10827,0.10789,0.10588,0.10491,0.10473863764789988,0.10638,0.10954,0.11268,0.11737,0.1223,0.12767,0.13403,0.20769,0.20022,0.19262,0.18414,0.17678,0.16846140785763808,0.16,0.15135,0.14463,0.138,0.13236,0.12694,0.12227,0.11743
19-01-2026 11:15,25533.8,0.10798,0.10731,0.1053,0.10503,0.1036,0.10349,0.10402,0.10558,0.10894,0.11228,0.11706,0.12214,0.12774,0.13422,0.2066,0.19961,0.19276,0.18385,0.17612,0.16777,0.16004565213888372,0.1527916906262806,0.14594921725468926,0.13946071179592598,0.13327,0.12778197427122986,0.12329,0.11832990031941762
19-01-2026 11:20,25513.75,0.12529,0.11862,0.11527439320318322,0.11262889574987814,0.11069436489189334,0.1094813298864293,0.109,0.10982,0.11303,0.11594,0.11987793926182828,0.12501599306124125,0.13082,0.13504319675071833,0.2063013067702271,0.19808,0.19148,0.18214,0.17405035598692303,0.16600769294755158,0.15801,0.14995077358269848,0.14218,0.13622,0.13042,0.12512943271621532,0.12023,0.11554999999999999
19-01-2026 11:25,25514.95,0.12155,0.11847692635237168,0.11555047817452291,0.11269,0.11016,0.10919,0.10884,0.10989,0.11307,0.11606,0.12056,0.12524,0.13056,0.13686,0.20677,0.19908,0.19201,0.18296,0.17563,0.16681,0.15861,0.1503,0.14252,0.13653,0.13071,0.12558209488117306,0.12058,0.11544000000000001
19-01-2026 11:30,25517.75,0.1164,0.11895,0.11447,0.11202912511072796,0.11014,0.10897520228154257,0.10842,0.10934,0.11251,0.11579,0.12019,0.1249,0.13011,0.13484059343589977,0.20709,0.1994,0.19234,0.18389538211971085,0.1754,0.16715,0.15874,0.15046,0.14299138396161945,0.13664,0.131,0.12568501062978807,0.12045321739490188,0.11537
19-01-2026 11:35,25523.55,0.13105,0.12514,0.11925,0.11609,0.11285,0.11088,0.11006308867927074,0.1104,0.11229975779805546,0.11588,0.11647790372899595,0.11707352972398073,0.11766689527332046,0.11825801746929304,0.20675,0.19971145547219937,0.19187,0.18327,0.17488,0.16705,0.15852,0.14979,0.1420908367232028,0.13564,0.12973,0.12382,0.119,0.11349
19-01-2026 11:40,25536.55,0.12496,0.12074,0.11594,0.11329,0.11037,0.10856,0.10765,0.10846,0.11115,0.11382,0.11815,0.12287,0.12793,0.13466,0.2093940892454764,0.20095,0.19398,0.1854180317560422,0.1767832939223644,0.16824,0.15966993270017182,0.15120013219254475,0.14335,0.13701,0.1309,0.12512,0.12048,0.115858523003388
19-01-2026 11:45,25537.25,0.11701,0.11709,0.11407492471520352,0.11106,0.10883,0.10754,0.10676,0.10777,0.11073,0.11367,0.11808,0.1229,0.12826,0.13492,0.20866,0.20064,0.19372,0.18477,0.177,0.1688360551301337,0.16057,0.15202,0.14431,0.13781,0.13158,0.1257,0.12097,0.11573
19-01-2026 11:50,25541.5,0.11366003960406372,0.11365,0.11364,0.1105,0.10792,0.1068,0.10637,0.1072,0.11035,0.11317,0.11783,0.1226429163656967,0.12762,0.13443,0.20815,0.20067,0.19268,0.18491,0.17719,0.16884,0.16039,0.15234,0.1448369872734169,0.13809,0.13205,0.12577,0.12127,0.11592
19-01-2026 11:55,25540.75,0.10867,0.10743,0.10536,0.10369,0.10266,0.10272,0.10312,0.10515601646114474,0.10829,0.11183,0.11658797785869554,0.12165,0.12697,0.13378,0.20798118046868358,0.2002,0.19379,0.18487,0.17745,0.1690677816145589,0.1608,0.15333712865151883,0.14627390125564313,0.1395483595340428,0.1331,0.12732,0.12284,0.11794
19-01-2026 12:00,25527.0,0.10974,0.10841,0.10674,0.10549,0.10385,0.10401,0.10449,0.10618,0.11004,0.11411898625739278,0.11844,0.12351,0.12898999999999997,0.1336480178221501,0.2073,0.20016,0.19242,0.18348,0.17506704137076745,0.16684900708913222,0.1589398528896234,0.151450719575279,0.14449,0.13815615614795945,0.13228,0.12672,0.12176575905732315,0.11728
19-01-2026 12:05,25522.1,0.11262823132539934,0.11073,0.10808139309454046,0.10615686173149623,0.10508,0.1049326048280758,0.10558,0.10727,0.11101,0.11529349841517736,0.11968589468717936,0.1243,0.1281470779093634,0.13197961106601697,0.20782,0.20045067904608477,0.1927,0.18434,0.17697,0.16887,0.1608226545494938,0.15282496952623256,0.14489,0.13817,0.13251,0.12657,0.12221,0.11694
19-01-2026 12:10,25521.0,0.12433,0.11889,0.11494,0.11236,0.11004688222357546,0.10817,0.10804,0.10903,0.1125,0.11537,0.11986,0.1248,0.13040993175853205,0.13657,0.20775,0.2009592239414172,0.19335,0.18459,0.17717,0.16903,0.16024,0.15184,0.14431,0.13714,0.131,0.1247,0.11998,0.11443
19-01-2026 12:15,25533.2,0.13678,0.12256,0.11838,0.11453,0.11132,0.10931,0.10839,0.10893,0.11202,0.1148,0.11916,0.12362,0.12856,0.13528,0.20755,0.20033662333083566,0.19279,0.18496384672226993,0.17679,0.16833642661459536,0.15986,0.15134,0.14366,0.13692,0.13042,0.12428,0.11911,0.11353
19-01-2026 12:20,25542.4,0.11411,0.10654975826016667,0.10266,0.10198,0.10102,0.10115,0.10161,0.10353,0.10747,0.11081,0.11558660360893028,0.12093,0.12651,0.13326,0.20970103091332895,0.20187,0.1949,0.18591,0.17898,0.1707,0.16196532879437303,0.15342,0.14596,0.13906,0.13334,0.12723,0.12264,0.11806832340205851
19-01-2026 12:25,25526.05,0.11773,0.11337,0.11022,0.10788,0.1059,0.10495045136620682,0.10506,0.10649,0.10989,0.11301,0.11802,0.12303,0.12859,0.13372560206329712,0.20865689743004287,0.20069,0.19363,0.18491,0.17726,0.16944,0.16091,0.15195,0.14452,0.13732,0.13175,0.12558,0.12117,0.11557000000000002
19-01-2026 12:30,25524.6,0.1156,0.11206,0.10906183041035641,0.10649,0.10471,0.10398,0.10478,0.10605,0.10988,0.11311,0.11825,0.12325,0.12894,0.13414904174364964,0.20828,0.20126081082625924,0.19352,0.18479,0.17714,0.16883960367564876,0.16056,0.15239921463303951,0.14437,0.13743,0.13158,0.12566,0.12037099542329778,0.11576
19-01-2026 12:35,25520.4,0.11317,0.11032364098792502,0.10806,0.10634,0.10473,0.10458,0.10512,0.10677,0.11044,0.11385,0.11905,0.12427,0.12963,0.13648,0.2079,0.20021,0.19313,0.18528354447927675,0.177144897784727,0.16889,0.16035620767414913,0.15193,0.1447,0.13842469428185336,0.13223,0.12613,0.12098560388019917,0.1169
19-01-2026 12:40,25513.2,0.12541,0.11795,0.11543,0.11233,0.10978,0.10803156506700427,0.10769521877552611,0.10951,0.1127,0.11583,0.12062,0.12569,0.13135041756873403,0.13754,0.20748028788471348,0.19952,0.19169,0.18334,0.17599,0.16763,0.15912,0.14958,0.14208,0.13552,0.12947,0.12357,0.11899,0.11338
19-01-2026 12:45,25525.45,0.11245,0.11086,0.10752,0.10625,0.1046,0.10419,0.1049,0.10643,0.10960436644982893,0.11370462507152959,0.1183,0.12333,0.12913920806860463,0.13545000000000001,0.20849,0.20163,0.19299,0.18466,0.17734,0.16901,0.15942,0.15063,0.14358,0.13708,0.13145,0.12577,0.12132,0.11636999999999999
19-01-2026 12:50,25519.95,0.13225,0.12577,0.11927,0.11491,0.11157,0.10981,0.10898,0.11024012489414382,0.11256,0.11547,0.12006,0.12495,0.13004,0.13486300626736583,0.2076642715589643,0.19944,0.19209,0.18312,0.17518059643362505,0.16716,0.15768,0.14943,0.14178,0.13477,0.12875,0.12287,0.11815,0.11251
19-01-2026 12:55,25545.2,0.11676,0.11437,0.11059,0.10847,0.10618,0.1051182815709953,0.10519,0.10619,0.10869947316061294,0.11253,0.11723,0.12192,0.12727,0.13344999999999999,0.21005,0.2030022143031559,0.19547,0.18745365684646148,0.17924,0.17076378691538882,0.16204888682610938,0.15345171096574095,0.14532,0.13827855559833088,0.13208,0.12633,0.12177000000000002,0.11722820364126063
19-01-2026 13:00,25548.85,0.10962,0.11163,0.10948769114913606,0.10731,0.10568525432387202,0.10433,0.10439,0.1063904432631757,0.10896,0.11199,0.11655261216264462,0.12166,0.12697,0.1314950833053408,0.21235,0.20434742382973292,0.19642450246789817,0.18855,0.18082,0.17245,0.16317212454297278,0.15421,0.14696,0.1401186976524612,0.1335,0.1276,0.12278,0.11718999999999999
19-01-2026 13:05,25553.0,0.11105,0.1082,0.10615,0.10522,0.10357,0.10322713201070058,0.10356,0.10459,0.10837,0.11157,0.11633,0.12113,0.12647,0.13272,0.21327,0.20541,0.19782,0.18902,0.18215,0.17319,0.16354,0.15452,0.14662422648789808,0.1398,0.13362,0.12765,0.12291,0.11818892220604736
19-01-2026 13:10,25544.5,0.10337,0.10265,0.10198,0.1013,0.10012,0.10054,0.10159,0.1032,0.10731,0.11082,0.11531435987925379,0.12056055369661348,0.12627,0.13267,0.21384833793574065,0.20557690078156932,0.19734,0.18881,0.18155,0.17253,0.16360757444666021,0.15470424598807953,0.14645263939876738,0.13947,0.13366,0.12777,0.12327,0.11802
19-01-2026 13:15,25530.5,0.12054,0.11933,0.11433,0.11157,0.1088,0.10705,0.1063149756936253,0.10769,0.11106,0.11411,0.11878,0.12347,0.12873,0.13502999999999998,0.21156,0.20401,0.19485,0.18673,0.17924,0.17003,0.16063,0.1516,0.14386,0.13678,0.1306,0.12447,0.11935,0.11371
19-01-2026 13:20,25540.05,0.11052169532163578,0.10854,0.10656242137099324,0.1046,0.10267,0.10224,0.10289,0.10447,0.1084,0.11177,0.1165,0.12158,0.12702,0.13326,0.21433,0.20503,0.1966,0.18842,0.18086,0.17187,0.16286564350569296,0.15391,0.14603,0.13924,0.13318125229924843,0.12744849823431767,0.12202892744748384,0.11691
19-01-2026 13:25,25531.0,0.11509,0.11219933472877622,0.10948540660658937,0.10686,0.10463,0.10398,0.10429,0.1064054023809473,0.10936,0.11284,0.11758483479771253,0.12271,0.12805,0.1327297252058309,0.21303,0.20448451888964916,0.19606,0.18782,0.17992,0.17115,0.16142,0.15289,0.14481,0.13759,0.13151,0.12532,0.11979752736530758,0.11497
19-01-2026 13:30,25535.2,0.12707,0.12045,0.11491,0.11121,0.10838,0.10671,0.1062717402889532,0.10745,0.11038,0.11392291006336755,0.11785,0.12253277522050275,0.12795,0.13200506402865317,0.21217,0.20341,0.19546,0.18734,0.17957,0.170529040522826,0.16126,0.15263,0.14467,0.1373,0.13107,0.12529239961921146,0.11976,0.11413888503132384
19-01-2026 13:35,25552.1,0.11146,0.11216,0.10796,0.10693,0.10432,0.10337,0.10342,0.1046,0.1082,0.11146,0.11573009940757331,0.1209,0.12651795449200298,0.13269,0.21298,0.20558,0.19688,0.18916,0.18172,0.17305,0.1639080485141413,0.15501,0.14706,0.13943,0.13343,0.1278518433261538,0.12225,0.11648
19-01-2026 13:40,25558.15,0.10084,0.10167232983552028,0.10206197281894912,0.10217,0.10122100872103115,0.10044,0.10139708291329036,0.10337052723072458,0.10605,0.10954,0.11444,0.11938,0.12445,0.13120000000000004,0.21455,0.20664,0.19828,0.18984,0.18241,0.17425,0.16413,0.15593,0.14815,0.1405,0.13392686199033707,0.12854,0.12393,0.11829
19-01-2026 13:45,25544.95,0.14487,0.13666,0.12756,0.12092412749536874,0.11614,0.11251,0.11062,0.11052,0.11243,0.11496,0.11903,0.12358,0.12837,0.13281381592875827,0.20948,0.20197,0.19316,0.18546,0.1781,0.16909944300710697,0.16012,0.15118,0.14295,0.13564896454380235,0.12862,0.12181,0.11596,0.11013335335556461
19-01-2026 13:50,25583.5,0.12838,0.12116,0.1163215460856871,0.11228,0.10902,0.10688640977232783,0.10557,0.10556,0.10766,0.11011,0.11413169451906968,0.11876,0.12347,0.12958,0.21282,0.2061033007565372,0.19832,0.18915,0.18136438017571846,0.17343,0.16467,0.15624,0.14823,0.14042,0.13434,0.12716,0.12208,0.11702027949508872
19-01-2026 13:55,25602.3,0.1106,0.1098,0.10677,0.104,0.10217782448842364,0.10155181490555895,0.10185285010520927,0.10281792214397557,0.10419,0.10667,0.11075409841942563,0.11533,0.12046,0.12655,0.2172,0.20913,0.20067,0.19324,0.18519,0.17687,0.16751,0.15864906749440788,0.15022294408043432,0.14258,0.136,0.12898,0.12389,0.11756
19-01-2026 14:00,25605.6,0.12322,0.12234168312543182,0.12019,0.11659,0.11217,0.10884,0.10719227874191649,0.10699842467764988,0.10793,0.10968256008922964,0.11282,0.11712,0.12165,0.12738,0.21757,0.20907,0.20144,0.19357207362946802,0.18558,0.17699,0.16718,0.15838,0.1496842782369335,0.14124,0.13488,0.1275,0.12188,0.11534
19-01-2026 14:05,25625.95,0.12169,0.11189,0.10650127870401419,0.10345,0.10222,0.10043,0.09994,0.09999,0.10203,0.10432,0.10822,0.11282,0.11773,0.12217866838020612,0.21874407851915814,0.21071,0.20395,0.19544,0.18738870594213805,0.17924,0.16971,0.16106471455361016,0.15254,0.14421,0.13787,0.13055,0.12433726024697396,0.11896
19-01-2026 14:10,25615.15,0.10025118812191164,0.09995,0.09965,0.09834,0.09748,0.09712,0.09703,0.0976,0.10044,0.10344207688809025,0.10738,0.11256,0.11777,0.12431,0.22004,0.21226,0.20365,0.19573,0.18818,0.17891,0.16981049188312855,0.16079179206581148,0.15187,0.1439,0.13771,0.13078,0.12571999999999997,0.12068019965455673
19-01-2026 14:15,25589.9,0.13766,0.13118,0.12342,0.11812,0.11379,0.11051,0.10828,0.10703,0.10803,0.10946,0.11277,0.11743,0.1226017418055117,0.12802999999999998,0.21646908129676845,0.20806,0.20148,0.1935312027683636,0.18514898032971108,0.1762,0.16675,0.15760202517675226,0.14877,0.14065081681203304,0.13335084326419291,0.12657,0.12068,0.1148135130366283
19-01-2026 14:20,25610.85,0.11315,0.11321,0.10957,0.10694,0.10476,0.10277,0.1015298244584477,0.10149,0.10277540341878184,0.10535,0.10893,0.1136,0.11863,0.12504,0.21923,0.21064,0.2033,0.19293,0.1854093479133667,0.17771,0.16863,0.1600042171318478,0.15143,0.14296,0.13683,0.1295,0.1243,0.11837
